1.5321649e7	1.37894841e8	20650.1171875	20953.0	0.0	0.0	0.0	0.0	9.688069517412692e-23	0.0
1.467206e7	1.3204854e8	19777.138671875	20067.0	0.0	0.0	0.0	0.0	1.0013352968289089e-22	6.9270430088276e-310
1.4050019e7	1.26450171e8	18945.1953125	19227.0	0.0	0.0	0.0	0.0	8.034825679629691e-23	6.926999098854e-310
1.345434e7	1.2108906e8	18101.0	18330.0	0.0	0.0	0.0	0.0	1.1375920199877432e-22	1.2e-322
1.288392e7	1.1595528e8	17304.123046875	17478.0	0.0	0.0	0.0	0.0	1.141281497733907e-22	6.92699916907694e-310
1.2337689e7	1.11039201e8	16604.84765625	16824.0	0.0	0.0	0.0	0.0	1.121364672627018e-22	5.0e-323
1.1814609e7	1.06331481e8	15908.6875	16119.0	0.0	0.0	0.0	0.0	1.1966435100878254e-22	6.92704758989676e-310
1.131371e7	1.0182339e8	15222.2587890625	15423.0	0.0	0.0	0.0	0.0	1.2537795886634398e-22	5.0e-324
1.083404e7	9.750636e7	14594.380859375	14792.0	0.0	0.0	0.0	0.0	8.018976473864058e-23	6.92704758989676e-310
1.037472e7	9.337248e7	13983.99609375	14192.0	0.0	0.0	0.0	0.0	1.2801249293567736e-22	6.92704758989676e-310
9.934859e6	8.9413731e7	13405.0810546875	13600.0	0.0	0.0	0.0	0.0	1.073368241057273e-22	6.92704878994743e-310
9.513659e6	8.5622931e7	12848.85546875	13048.0	0.0	0.0	0.0	0.0	6.868683592635772e-23	6.92704758989676e-310
9.110309e6	8.1992781e7	12272.255859375	12456.0	0.0	0.0	0.0	0.0	8.343789835374351e-23	6.92704758989676e-310
8.724059e6	7.8516531e7	11769.1103515625	11954.0	0.0	0.0	0.0	0.0	8.023046650595378e-23	6.92701998208317e-310
8.354189e6	7.5187701e7	11252.1162109375	11423.0	0.0	0.0	0.0	0.0	1.1102302932677264e-22	0.0
8.0e6	7.2e7	10740.4765625	10869.0	0.0	0.0	0.0	0.0	8.573585719264089e-23	6.92704761594627e-310
7.66083e6	6.894747e7	10177.7353515625	10222.0	0.0	0.0	0.0	0.0	9.229376219394206e-23	0.0
7.33603e6	6.602427e7	9822.43359375	9872.0	0.0	0.0	0.0	0.0	9.05183385062053e-23	0.0
7.025009e6	6.3225081e7	9425.490234375	9472.0	0.0	0.0	0.0	0.0	7.235983523758518e-23	0.0
6.72717e6	6.054453e7	9025.0869140625	9069.0	0.0	0.0	0.0	0.0	8.666842781440125e-23	0.0
6.44196e6	5.797764e7	8640.4873046875	8684.0	0.0	0.0	0.0	0.0	1.0147450307666572e-22	0.0
6.16884e6	5.551956e7	8281.779296875	8323.0	0.0	0.0	0.0	0.0	9.138368047023629e-23	0.0
5.907299e6	5.3165691e7	7929.41845703125	7971.0	0.0	0.0	0.0	0.0	1.1361488103996885e-22	0.0
